Cleanup ID,Zone,State,Country,GPS,Cleanup Type,Cleanup Date,Group Name,Adults,Children,People,Pounds,Miles,# of bags,Cigarette Butts,"Food Wrappers (candy, chips, etc.)",Take Out/Away Containers (Plastic),Take Out/Away Containers (Foam),Bottle Caps (Plastic),Bottle Caps (Metal),Lids (Plastic),"Straws, Stirrers","Forks, Knives, Spoons",Beverage Bottles (Plastic),Beverage Bottles (Glass),Beverage Cans,Grocery Bags (Plastic),Other Plastic Bags,Paper Bags,"Cups, Plates (Paper)","Cups, Plates (Plastic)","Cups, Plates (Foam)","Fishing Buoys, Pots & Traps",Fishing Net & Pieces,Fishing Line (1 yard/meter = 1 piece),Rope (1 yard/meter = 1 piece),Fishing Gear (Clean Swell),6-Pack Holders,Other Plastic/Foam Packaging,"Other Plastic Bottles (oil, bleach, etc.)",Strapping Bands,Tobacco Packaging/Wrap,Other Packaging (Clean Swell),"Appliances (refrigerators, washers, etc.)",Balloons,Cigar Tips,Cigarette Lighters,Construction Materials,Fireworks,Tires,Toys,Other Trash (Clean Swell),Condoms,Diapers,Syringes,Tampons/Tampon Applicators,Personal Hygiene (Clean Swell),Foam Pieces,Glass Pieces,Plastic Pieces,Total Items Collected
35430,"San Luis Obispo County, CA, USA","California, USA",United States,"35.1209, -120.60882","Land (beach, shoreline and inland)",3/19/18,son of a beach,16,0,16,6.07,2.7635,0,10,8,3,1,5,0,2,3,5,7,3,7,5,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,9,0,0,0,0,6,0,0,17,104
35431,"Santa Clara County, CA, USA","California, USA",United States,"37.33948, -121.79202","Land (beach, shoreline and inland)",3/19/18,Mr. Castaneda's Class B1,27,0,27,15.84,0.174,0,2,127,2,0,9,0,0,13,3,2,4,1,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,5,48,0,0,0,0,18,0,0,36,289
35435,"San Luis Obispo County, CA, USA","California, USA",United States,"35.121453070767, -120.62447547913","Land (beach, shoreline and inland)",3/17/18,Environmental Center of San Luis Obispo,10,8,18,49.5,2,4,243,30,0,0,24,13,3,5,8,8,15,8,0,39,7,0,5,4,0,1,0,0,0,0,9,1,7,1,0,0,4,2,3,3,2,0,0,0,0,0,0,3,0,4,28,54,534
35449,"San Francisco County, San Francisco, CA, USA","California, USA",United States,"37.765558230173, -122.51214981079","Land (beach, shoreline and inland)",3/19/18,Nomad Middle School,2,15,17,32.75,0.5,5,446,63,3,0,15,0,2,3,5,2,8,4,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,232,134,933
35451,"Orange County, CA, USA","California, USA",United States,"33.461911202733, -117.68803298477","Land (beach, shoreline and inland)",2/4/18,Doheny State Park,14,18,32,64,1.5,15,167,37,25,13,17,0,11,18,7,0,0,0,3,0,0,0,0,0,0,4,0,3,0,1,8,0,1,4,0,0,12,0,0,1,0,0,2,0,0,0,0,0,0,60,5,64,463
35495,"Sonoma County, CA, USA","California, USA",United States,"38.43357, -122.97337","Land (beach, shoreline and inland)",3/20/18,St Thomas 5th-6th (Alliance),60,0,60,8,0.0697,0,12,32,0,0,8,0,0,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,40,136
35499,"Riverside County, CA, USA","California, USA",United States,"33.5135, -117.10156","Land (beach, shoreline and inland)",3/17/18,,1,0,1,3.96,0.0066,0,15,4,0,0,0,0,0,0,0,0,7,3,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35
35500,"Riverside County, CA, USA","California, USA",United States,"33.51347, -117.10154","Land (beach, shoreline and inland)",3/18/18,,1,0,1,4.88,0,0,31,12,0,0,0,0,0,0,0,0,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
35501,"Riverside County, CA, USA","California, USA",United States,"33.51347, -117.10154","Land (beach, shoreline and inland)",3/18/18,,1,0,1,4.88,0,0,31,12,0,0,0,0,0,0,0,0,8,5,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63
35505,"San Diego County, CA, USA","California, USA",United States,"32.7697, -117.25283","Land (beach, shoreline and inland)",3/21/18,,1,0,1,28.73,2.0658,0,10,37,15,6,4,0,32,28,11,12,6,22,7,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,19,75,0,0,0,0,7,0,0,31,375
35507,"San Diego County, CA, USA","California, USA",United States,"32.76657, -117.25252","Land (beach, shoreline and inland)",3/21/18,,1,0,1,2.78,1.1135,0,13,11,3,1,8,0,4,3,0,4,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,11,0,0,0,0,3,0,0,7,78
35509,"Los Angeles County, CA, USA","California, USA",United States,"33.83597, -118.3888","Land (beach, shoreline and inland)",3/21/18,Redondo Beach Cleanup Team,1,0,1,4.13,0.2603,0,1,33,2,0,6,0,0,9,0,2,1,0,4,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,6,0,0,112,186
35510,"San Diego County, CA, USA","California, USA",United States,"32.76188, -117.25054","Land (beach, shoreline and inland)",3/21/18,,1,0,1,27.96,0.013,0,5,26,12,12,9,0,35,30,14,18,13,25,4,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,59,0,0,0,0,0,0,0,13,35,0,0,0,0,7,0,0,24,381
35515,"Alameda County, CA, USA","California, USA",United States,"37.748023751853, -122.24454283717","Land (beach, shoreline and inland)",9/16/17,"MLK Shoreline, Bay Form Island",69,0,69,940,0.5,0,214,866,114,175,1152,115,415,606,120,270,115,48,260,270,30,60,110,225,7,3,100,9,0,6,138,51,55,193,0,1,4,185,121,18,0,8,0,0,20,11,88,25,0,8530,290,3093,18121
35531,"San Diego County, CA, USA","California, USA",United States,"32.76194, -117.25055","Land (beach, shoreline and inland)",3/22/18,,1,0,1,12.13,0.0091,0,12,11,10,7,5,0,21,16,14,10,8,17,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2,25,0,0,0,0,3,0,0,14,207
35533,"Santa Barbara County, CA, USA","California, USA",United States,"34.65435, -120.4468","Land (beach, shoreline and inland)",3/21/18,,2,0,2,2.07,0.0032,0,2,1,2,0,1,0,1,2,0,0,3,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,7,26
35537,"San Diego County, CA, USA","California, USA",United States,"32.76194, -117.25055","Land (beach, shoreline and inland)",3/22/18,,1,0,1,12.13,0.0091,0,12,11,10,7,5,0,21,16,14,10,8,17,3,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,2,25,0,0,0,0,3,0,0,14,207
35538,"Alameda County, CA, USA","California, USA",United States,"37.8897, -122.32184","Land (beach, shoreline and inland)",3/22/18,Yuki,1,0,1,0.8,1.1706,0,0,5,1,0,2,0,0,3,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,22
35539,"San Diego County, CA, USA","California, USA",United States,"32.76346, -117.25219","Land (beach, shoreline and inland)",3/22/18,,1,0,1,15.15,1.6106,0,21,8,0,0,10,0,2,9,1,4,1,2,2,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,10,0,1,0,0,0,0,0,3,80,0,0,0,0,4,0,0,65,229
35580,"Alameda County, CA, USA","California, USA",United States,"37.766720525093, -122.28035062552","Land (beach, shoreline and inland)",12/28/17,Crab Cove/ Crown Beach,5,0,5,10,0.25,4,69,20,1,17,4,0,0,2,0,1,1,0,0,0,0,20,0,0,0,1,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,56,249
35618,"Ventura County, CA, USA","California, USA",United States,"34.1858, -118.75818","Land (beach, shoreline and inland)",3/23/18,,3,0,3,0,0.0654,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35622,"San Francisco County, San Francisco, CA, USA","California, USA",United States,"37.73956, -122.50542","Land (beach, shoreline and inland)",3/23/18,,1,0,1,1.22,0.0302,0,2,21,0,2,0,0,3,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,41
35623,"San Francisco County, San Francisco, CA, USA","California, USA",United States,"37.73956, -122.50542","Land (beach, shoreline and inland)",3/23/18,,1,0,1,1.22,0.0302,0,2,21,0,2,0,0,3,3,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,41
35626,"Mendocino County, CA, USA","California, USA",United States,"39.451769366922, -123.80729198456","Land (beach, shoreline and inland)",2/12/18,Noyo Center for Marine Science,1,0,1,1,1,1,18,10,0,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,47
35627,"Mendocino County, CA, USA","California, USA",United States,"39.451769366922, -123.80729198456","Land (beach, shoreline and inland)",2/13/18,Noyo Center for Marine Science,1,0,1,5,2,1,10,18,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,42
35628,"Mendocino County, CA, USA","California, USA",United States,"39.451769366922, -123.80729198456","Land (beach, shoreline and inland)",2/26/18,Noyo Center for Marine Science,1,0,1,6,2,0,11,10,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,35
35629,"Mendocino County, CA, USA","California, USA",United States,"39.417563067475, -123.81267786026","Land (beach, shoreline and inland)",2/27/18,Noyo Center for Marine Science,1,0,1,3,0.75,1,6,9,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,29
35630,"Mendocino County, CA, USA","California, USA",United States,"39.612036199337, -123.78295898438","Land (beach, shoreline and inland)",2/28/18,Noyo Center for Marine Science,1,0,1,9,2,9,48,27,0,15,16,0,0,0,0,14,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,42,269
35631,"Mendocino County, CA, USA","California, USA",United States,"39.42827091454, -123.80926609039","Land (beach, shoreline and inland)",2/28/18,Noyo Center for Marine Science,1,0,1,1,0.25,1,8,7,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,5,49
35635,"San Diego County, CA, USA","California, USA",United States,"32.77093, -117.25223","Land (beach, shoreline and inland)",3/24/18,,1,0,1,13.06,1.2588,0,6,18,9,10,4,0,13,15,7,13,2,5,6,0,0,0,14,0,0,0,0,0,2,0,0,0,0,0,16,0,0,0,0,0,0,0,3,41,0,0,0,0,0,0,0,14,198
35639,"San Diego County, CA, USA","California, USA",United States,"32.76718, -117.25262","Land (beach, shoreline and inland)",3/24/18,,1,0,1,5.66,1.2716,0,8,8,4,1,3,0,0,3,1,5,1,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,0,0,1,20,0,0,0,0,0,0,0,31,98
35647,"Los Angeles County, CA, USA","California, USA",United States,"33.80376, -118.39468","Land (beach, shoreline and inland)",3/24/18,Redondo Beach Cleanup Team,1,0,1,3.5,0.1193,0,0,9,3,0,18,0,12,100,2,2,0,0,5,0,0,0,10,0,0,0,0,0,3,0,0,0,0,0,2,0,10,0,0,0,0,0,0,5,0,0,0,0,4,0,0,79,264
35652,"Los Angeles County, CA, USA","California, USA",United States,"34.11624, -118.33693","Land (beach, shoreline and inland)",3/24/18,,1,0,1,0.51,0,0,8,4,4,0,0,0,1,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23
35662,"Solano County, CA, USA","California, USA",United States,"38.10814, -122.26837","Land (beach, shoreline and inland)",3/24/18,Clean Vallejo day,60,0,60,0,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35663,"Solano County, CA, USA","California, USA",United States,"38.10814, -122.26837","Land (beach, shoreline and inland)",3/24/18,Clean Vallejo day,60,0,60,0,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35664,"Solano County, CA, USA","California, USA",United States,"38.10814, -122.26837","Land (beach, shoreline and inland)",3/24/18,Clean Vallejo day,60,0,60,0,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35665,"Solano County, CA, USA","California, USA",United States,"38.10814, -122.26837","Land (beach, shoreline and inland)",3/24/18,Clean Vallejo day,60,0,60,0,0.347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35689,"San Diego County, CA, USA","California, USA",United States,"32.76987, -117.2527","Land (beach, shoreline and inland)",3/25/18,,1,0,1,31.44,1.4783,0,8,30,10,4,17,0,15,15,10,15,21,11,4,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,17,0,2,0,0,0,0,0,18,49,0,0,0,0,5,0,0,27,290
35695,"San Francisco County, San Francisco, CA, USA","California, USA",United States,"37.7908, -122.4843","Land (beach, shoreline and inland)",3/25/18,Surfrider beach cleanup SF chapter,2,0,2,1.96,0.6404,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,29
35701,"Humboldt County, CA, USA","California, USA",United States,"40.76184, -124.22676","Land (beach, shoreline and inland)",3/25/18,,1,0,1,2.61,0,0,18,13,3,0,5,0,0,0,0,2,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,6,76
35702,"Humboldt County, CA, USA","California, USA",United States,"40.76184, -124.22676","Land (beach, shoreline and inland)",3/25/18,,1,0,1,2.61,0,0,18,13,3,0,5,0,0,0,0,2,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,6,76
35703,"Humboldt County, CA, USA","California, USA",United States,"40.76184, -124.22676","Land (beach, shoreline and inland)",3/25/18,,1,0,1,2.61,0,0,18,13,3,0,5,0,0,0,0,2,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,6,76
35704,"Humboldt County, CA, USA","California, USA",United States,"40.76184, -124.22676","Land (beach, shoreline and inland)",3/25/18,,1,0,1,2.61,0,0,18,13,3,0,5,0,0,0,0,2,1,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,1,0,0,6,76
35714,"Los Angeles County, CA, USA","California, USA",United States,"33.81064, -118.392","Land (beach, shoreline and inland)",3/24/18,Redondo Beach Cleanup Team,1,0,1,3.5,0.6291,0,1,38,2,7,27,0,6,44,1,0,1,0,8,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,13,0,0,0,0,0,1,2,0,0,0,0,0,0,0,243,400
35715,"San Diego County, CA, USA","California, USA",United States,"32.76954, -117.2517","Land (beach, shoreline and inland)",3/26/18,,1,0,1,27.1,1.125,0,12,34,10,16,9,0,39,28,24,19,10,12,1,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,27,0,1,0,0,0,0,0,12,65,0,0,0,0,5,0,0,8,390
35716,"San Diego County, CA, USA","California, USA",United States,"32.76776, -117.25254","Land (beach, shoreline and inland)",3/26/18,,1,0,1,0,0.3142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35717,"San Diego County, CA, USA","California, USA",United States,"32.76378, -117.25233","Land (beach, shoreline and inland)",3/26/18,,1,0,1,12.97,1.0698,0,6,10,5,3,5,0,1,5,6,7,4,4,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,5,44,0,0,0,0,2,0,0,60,181
35719,"San Diego County, CA, USA","California, USA",United States,"32.76378, -117.25233","Land (beach, shoreline and inland)",3/26/18,,1,0,1,12.97,1.0698,0,6,10,5,3,5,0,1,5,6,7,4,4,4,0,0,0,4,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,5,44,0,0,0,0,2,0,0,60,181
35721,"Santa Clara County, CA, USA","California, USA",United States,"37.33947, -121.7919","Land (beach, shoreline and inland)",3/26/18,B1,26,0,26,6.82,0.3297,0,0,82,0,0,3,0,0,4,2,9,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,0,0,2,0,0,6,145
35730,"San Diego County, CA, USA","California, USA",United States,"32.77204, -117.25309","Land (beach, shoreline and inland)",3/27/18,,1,0,1,18.54,1.0911,0,7,15,9,5,7,0,25,18,9,21,11,17,5,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,3,50,0,0,0,0,4,0,0,6,259
35735,"San Diego County, CA, USA","California, USA",United States,"32.76877, -117.25322","Land (beach, shoreline and inland)",3/27/18,,1,0,1,13,1.5946,0,5,11,6,1,12,0,6,11,0,31,3,9,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,6,29,0,0,0,0,0,0,0,73,214
35745,"San Diego County, CA, USA","California, USA",United States,"32.76877, -117.25322","Land (beach, shoreline and inland)",3/27/18,,1,0,1,13,1.5946,0,5,11,6,1,12,0,6,11,0,31,3,9,2,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,6,29,0,0,0,0,0,0,0,73,214
35778,"San Diego County, CA, USA","California, USA",United States,"32.76246, -117.25215","Land (beach, shoreline and inland)",3/27/18,,1,0,1,11.01,2.6402,0,1,7,0,5,1,0,4,1,4,3,2,2,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,52,0,0,0,0,4,0,0,50,149
35797,"Monterey County, CA, USA","California, USA",United States,"36.61737, -121.90153","Land (beach, shoreline and inland)",3/28/18,Adb,1,0,1,0.69,0.0028,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,5
35806,"San Diego County, CA, USA","California, USA",United States,"32.768, -117.2525","Land (beach, shoreline and inland)",3/29/18,,1,0,1,23.26,0,0,2,10,5,13,4,0,4,8,7,29,15,13,3,0,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,3,0,0,8,189
35808,"San Diego County, CA, USA","California, USA",United States,"32.768, -117.2525","Land (beach, shoreline and inland)",3/29/18,,1,0,1,23.26,0,0,2,10,5,13,4,0,4,8,7,29,15,13,3,0,0,0,27,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,16,20,0,0,0,0,3,0,0,8,189
35809,"San Diego County, CA, USA","California, USA",United States,"32.76842, -117.25189","Land (beach, shoreline and inland)",3/29/18,,1,0,1,7.92,0.039,0,2,8,3,6,4,0,11,6,6,10,2,6,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,33,0,0,0,0,9,0,0,0,142
35810,"San Diego County, CA, USA","California, USA",United States,"32.76842, -117.25189","Land (beach, shoreline and inland)",3/29/18,,1,0,1,7.92,0.039,0,2,8,3,6,4,0,11,6,6,10,2,6,3,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,33,0,0,0,0,9,0,0,0,142
35811,"San Diego County, CA, USA","California, USA",United States,"32.76028, -117.25147","Land (beach, shoreline and inland)",3/29/18,,1,0,1,11.81,0.0659,0,1,11,7,0,2,0,14,0,0,0,14,3,0,0,0,0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0,3,0,0,0,91
35822,"Monterey County, CA, USA","California, USA",United States,"36.60142, -121.89003","Land (beach, shoreline and inland)",3/29/18,Salesforce,2,0,2,2.98,1.4717,0,54,2,1,0,4,0,2,5,0,3,3,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,5,87
35823,"Monterey County, CA, USA","California, USA",United States,"36.6016, -121.89041","Land (beach, shoreline and inland)",3/29/18,SSA.MBA.CORP5.,1,0,1,0.42,0.561,0,3,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,3,13
35826,"Monterey County, CA, USA","California, USA",United States,"36.6009, -121.88966","Land (beach, shoreline and inland)",3/29/18,SSA.MBA.CORP1,3,0,3,4.98,3.7892,0,124,0,0,0,3,0,15,3,6,2,1,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,24,0,0,0,0,1,0,0,11,199
35833,"San Luis Obispo County, CA, USA","California, USA",United States,"35.30714, -120.82875","Land (beach, shoreline and inland)",3/29/18,,1,0,1,0.1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3
35836,"San Diego County, CA, USA","California, USA",United States,"32.77281, -117.25315","Land (beach, shoreline and inland)",3/29/18,,1,0,1,21.27,1.008,0,1,11,3,1,1,0,6,2,3,8,2,6,2,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,26,36,0,0,0,0,0,0,0,3,129
35845,"San Diego County, CA, USA","California, USA",United States,"32.77281, -117.25315","Land (beach, shoreline and inland)",3/29/18,,1,0,1,21.27,1.008,0,1,11,3,1,1,0,6,2,3,8,2,6,2,0,0,0,11,0,0,0,0,0,2,0,0,0,0,0,4,0,1,0,0,0,0,0,26,36,0,0,0,0,0,0,0,3,129
35853,"San Diego County, CA, USA","California, USA",United States,"32.77211, -117.253","Land (beach, shoreline and inland)",3/30/18,,1,0,1,9.62,0.621,0,0,4,2,6,0,0,4,7,1,13,3,3,1,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,35,0,0,0,0,0,0,0,0,95
35854,"San Diego County, CA, USA","California, USA",United States,"32.76789, -117.25198","Land (beach, shoreline and inland)",3/30/18,,1,0,1,5.68,0.3874,0,0,15,2,7,1,0,11,6,2,0,5,6,5,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,74
35855,"San Diego County, CA, USA","California, USA",United States,"32.76809, -117.25187","Land (beach, shoreline and inland)",3/30/18,,1,0,1,15.64,1.2543,0,3,39,1,7,6,0,2,3,2,15,4,5,3,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,10,48,0,0,0,0,0,0,0,6,158
35864,"San Luis Obispo County, CA, USA","California, USA",United States,"35.29379, -120.66817","Land (beach, shoreline and inland)",3/30/18,,1,0,1,0.02,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4
35871,"San Diego County, CA, USA","California, USA",United States,"32.76385, -117.25236","Land (beach, shoreline and inland)",3/31/18,,1,0,1,14.43,1.0441,0,1,13,3,15,0,0,6,7,5,15,8,10,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,7,30,0,0,0,0,2,0,0,1,138
35872,"San Diego County, CA, USA","California, USA",United States,"32.76827, -117.25203","Land (beach, shoreline and inland)",3/31/18,,1,0,1,11.87,0.9035,0,1,10,2,14,4,0,6,9,7,10,6,8,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,3,124
35880,"San Diego County, CA, USA","California, USA",United States,"32.76827, -117.25203","Land (beach, shoreline and inland)",3/31/18,,1,0,1,11.87,0.9035,0,1,10,2,14,4,0,6,9,7,10,6,8,1,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,7,21,0,0,0,0,0,0,0,3,124
35883,"Los Angeles County, CA, USA","California, USA",United States,"33.83614, -118.39051","Land (beach, shoreline and inland)",3/31/18,Redondo beach cleanup team,1,0,1,2.38,0.1507,0,2,54,0,0,13,0,9,14,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,29,138
35884,"Los Angeles County, CA, USA","California, USA",United States,"33.83679, -118.39061","Land (beach, shoreline and inland)",3/31/18,Redondo beach cleanup team,1,0,1,4.06,0.0723,0,0,49,0,0,13,0,3,13,1,2,0,2,6,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,1,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,0,27,128
35885,"Los Angeles County, CA, USA","California, USA",United States,"33.836, -118.39019","Land (beach, shoreline and inland)",3/31/18,Redondo Beach Cleanup Team,1,0,1,6.39,0.9179,0,1,17,2,0,8,0,2,6,0,0,1,2,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,1,0,0,0,0,0,2,3,0,0,0,0,1,0,0,244,297
35887,"Los Angeles County, CA, USA","California, USA",United States,"33.84419, -118.3575","Land (beach, shoreline and inland)",3/31/18,Redondo beach cleanup team,1,0,1,2.71,0.0093,0,4,34,4,0,13,0,9,21,3,1,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,144
